   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
   1.7790262172284643E+021   3.5580524344569286E+017   8.3517395990314374E-014
